Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2022-09-12,North Battleford,North Battleford,covN2,mixed,10.29,10.29,47
2022-09-14,North Battleford,North Battleford,covN2,mixed,35.4,22.845,47
2022-09-16,North Battleford,North Battleford,covN2,mixed,48.33,31.34,47
2022-09-19,North Battleford,North Battleford,covN2,mixed,83.86,55.8633333333333,47
2022-09-21,North Battleford,North Battleford,covN2,mixed,33.32,55.17,47
2022-09-23,North Battleford,North Battleford,covN2,mixed,46.48,54.5533333333333,47
2022-09-26,North Battleford,North Battleford,covN2,mixed,13.56,31.12,47
2022-09-28,North Battleford,North Battleford,covN2,mixed,38.99,33.01,47
2022-09-30,North Battleford,North Battleford,covN2,mixed,24.22,25.59,47
2022-10-03,North Battleford,North Battleford,covN2,mixed,19.05,27.42,47
2022-10-05,North Battleford,North Battleford,covN2,mixed,26.6,23.29,47
2022-10-07,North Battleford,North Battleford,covN2,mixed,8.92,18.19,47
2022-10-08,North Battleford,North Battleford,covN2,mixed,29.14,20.9275,47
2022-10-10,North Battleford,North Battleford,covN2,mixed,14.69,19.8375,47
2022-10-12,North Battleford,North Battleford,covN2,mixed,23.21,18.99,47
2022-10-14,North Battleford,North Battleford,covN2,mixed,14.97,20.5025,47
2022-10-17,North Battleford,North Battleford,covN2,mixed,15.35,17.8433333333333,47
2022-10-19,North Battleford,North Battleford,covN2,mixed,17.05,15.79,47
2022-10-21,North Battleford,North Battleford,covN2,mixed,28.72,20.3733333333333,47
2022-10-24,North Battleford,North Battleford,covN2,mixed,5.66,17.1433333333333,47
2022-10-26,North Battleford,North Battleford,covN2,mixed,30.06,21.48,47
2022-10-30,North Battleford,North Battleford,covN2,mixed,27.55,21.09,47
2022-10-31,North Battleford,North Battleford,covN2,mixed,10.26,22.6233333333333,47
2022-11-02,North Battleford,North Battleford,covN2,mixed,11.28,16.3633333333333,47
2022-11-04,North Battleford,North Battleford,covN2,mixed,13.98,15.7675,47
2022-11-09,North Battleford,North Battleford,covN2,mixed,6.01,9.995,47
2022-11-11,North Battleford,North Battleford,covN2,mixed,13.87,9.94,47
2022-11-14,North Battleford,North Battleford,covN2,mixed,18.04,12.64,47
2022-11-16,North Battleford,North Battleford,covN2,mixed,1.31,11.0733333333333,47
2022-11-18,North Battleford,North Battleford,covN2,mixed,5.87,8.40666666666667,47
2022-11-21,North Battleford,North Battleford,covN2,mixed,109.4,38.86,47
2022-11-23,North Battleford,North Battleford,covN2,mixed,71.48,62.25,47
2022-11-25,North Battleford,North Battleford,covN2,mixed,17.92,66.2666666666667,47
2022-11-28,North Battleford,North Battleford,covN2,mixed,43.48,44.2933333333333,47
2022-12-01,North Battleford,North Battleford,covN2,mixed,20.42,27.2733333333333,47
2022-12-02,North Battleford,North Battleford,covN2,mixed,23.9,29.2666666666667,47
2022-12-07,North Battleford,North Battleford,covN2,mixed,86.67,43.6633333333333,47
2022-12-12,North Battleford,North Battleford,covN2,mixed,74.13,80.4,47
2022-12-14,North Battleford,North Battleford,covN2,mixed,11.21,42.67,47
2022-12-16,North Battleford,North Battleford,covN2,mixed,57.81,47.7166666666667,47
2023-01-02,North Battleford,North Battleford,covN2,mixed,19.69,19.69,47
2023-01-04,North Battleford,North Battleford,covN2,mixed,26.59,23.14,47
2023-01-06,North Battleford,North Battleford,covN2,mixed,39.17,28.4833333333333,47
2023-01-09,North Battleford,North Battleford,covN2,mixed,52.71,39.49,47
2023-01-11,North Battleford,North Battleford,covN2,mixed,24.18,38.6866666666667,47
2023-01-13,North Battleford,North Battleford,covN2,mixed,39.69,38.86,47
2023-01-16,North Battleford,North Battleford,covN2,mixed,114.77,59.5466666666667,47
2023-01-18,North Battleford,North Battleford,covN2,mixed,24.13,59.53,47
2023-01-20,North Battleford,North Battleford,covN2,mixed,24.99,54.63,47
2023-01-23,North Battleford,North Battleford,covN2,mixed,20.71,23.2766666666667,47
2023-01-26,North Battleford,North Battleford,covN2,mixed,19.77,21.8233333333333,47
2023-01-28,North Battleford,North Battleford,covN2,mixed,17.4,19.2933333333333,47
2023-01-30,North Battleford,North Battleford,covN2,mixed,4.25,13.8066666666667,47
2023-02-01,North Battleford,North Battleford,covN2,mixed,18.01,14.8575,47
2023-02-03,North Battleford,North Battleford,covN2,mixed,47.23,21.7225,47
2023-02-05,North Battleford,North Battleford,covN2,mixed,134.11,50.9,47
2023-02-08,North Battleford,North Battleford,covN2,mixed,72.46,84.6,47
2023-02-13,North Battleford,North Battleford,covN2,mixed,86.48,79.47,47
2023-02-15,North Battleford,North Battleford,covN2,mixed,58.55,72.515,47
2023-02-17,North Battleford,North Battleford,covN2,mixed,14.03,53.02,47
2023-02-21,North Battleford,North Battleford,covN2,mixed,58.3,43.6266666666667,47
2023-02-22,North Battleford,North Battleford,covN2,mixed,90.62,54.3166666666667,47
2023-02-25,North Battleford,North Battleford,covN2,mixed,48.27,65.73,47
2023-03-01,North Battleford,North Battleford,covN2,mixed,17.86,33.065,47
2023-03-03,North Battleford,North Battleford,covN2,mixed,20.5,28.8766666666667,47
2023-03-06,North Battleford,North Battleford,covN2,mixed,18,18.7866666666667,47
2023-03-08,North Battleford,North Battleford,covN2,mixed,10.87,16.4566666666667,47
2023-03-10,North Battleford,North Battleford,covN2,mixed,15.25,14.7066666666667,47
2023-03-13,North Battleford,North Battleford,covN2,mixed,30.33,18.8166666666667,47
2023-03-15,North Battleford,North Battleford,covN2,mixed,26.29,23.9566666666667,47
2023-03-17,North Battleford,North Battleford,covN2,mixed,43.5,33.3733333333333,47
2023-03-19,North Battleford,North Battleford,covN2,mixed,7.95,27.0175,47
2023-03-20,North Battleford,North Battleford,covN2,mixed,61.56,34.825,47
2023-03-22,North Battleford,North Battleford,covN2,mixed,271.31,96.08,47
2023-03-24,North Battleford,North Battleford,covN2,mixed,18.64,89.865,47
2023-03-27,North Battleford,North Battleford,covN2,mixed,43.01,110.986666666667,47
2023-03-29,North Battleford,North Battleford,covN2,mixed,13.58,25.0766666666667,47
2023-03-31,North Battleford,North Battleford,covN2,mixed,41.21,32.6,47
2023-04-03,North Battleford,North Battleford,covN2,mixed,0.08,18.29,47
2023-04-05,North Battleford,North Battleford,covN2,mixed,0.14,13.81,47
2023-04-07,North Battleford,North Battleford,covN2,mixed,0.27,0.163333333333333,47
2023-04-11,North Battleford,North Battleford,covN2,mixed,52.37,17.5933333333333,47
2023-04-12,North Battleford,North Battleford,covN2,mixed,16.16,22.9333333333333,47
2023-04-14,North Battleford,North Battleford,covN2,mixed,4.47,24.3333333333333,47
2023-04-17,North Battleford,North Battleford,covN2,mixed,6.27,19.8175,47
2023-04-19,North Battleford,North Battleford,covN2,mixed,5.55,5.43,47
2023-04-21,North Battleford,North Battleford,covN2,mixed,8.27,6.69666666666667,47
2023-04-26,North Battleford,North Battleford,covN2,mixed,3.94,6.105,47
2023-04-28,North Battleford,North Battleford,covN2,mixed,16.53,10.235,47
2023-05-01,North Battleford,North Battleford,covN2,mixed,44.62,21.6966666666667,47
2023-05-03,North Battleford,North Battleford,covN2,mixed,22.88,28.01,47
2023-05-05,North Battleford,North Battleford,covN2,mixed,4.99,24.1633333333333,47
2023-05-08,North Battleford,North Battleford,covN2,mixed,0.12,9.33,47
2023-05-10,North Battleford,North Battleford,covN2,mixed,0.18,1.76333333333333,47
2023-05-12,North Battleford,North Battleford,covN2,mixed,0.06,0.12,47
2023-05-17,North Battleford,North Battleford,covN2,mixed,1.94,1,47
2023-05-19,North Battleford,North Battleford,covN2,mixed,11.55,6.745,47
2023-05-22,North Battleford,North Battleford,covN2,mixed,1.66,5.05,47
2023-05-24,North Battleford,North Battleford,covN2,mixed,0.61,4.60666666666667,47
2023-05-26,North Battleford,North Battleford,covN2,mixed,0.85,1.04,47
2023-05-29,North Battleford,North Battleford,covN2,mixed,1.86,1.10666666666667,47
2023-05-31,North Battleford,North Battleford,covN2,mixed,1.56,1.42333333333333,47
2023-06-02,North Battleford,North Battleford,covN2,mixed,5.05,2.82333333333333,47
2023-06-05,North Battleford,North Battleford,covN2,mixed,0.42,2.34333333333333,47
2023-06-07,North Battleford,North Battleford,covN2,mixed,5.33,3.6,47
2023-06-09,North Battleford,North Battleford,covN2,mixed,1.93,2.56,47
2023-06-12,North Battleford,North Battleford,covN2,mixed,0.4,2.55333333333333,47
2023-06-16,North Battleford,North Battleford,covN2,mixed,3.12,1.76,47
2021-06-24,Prince Albert,Prince Albert,covN2,mixed,1.88,1.88,47
2021-06-28,Prince Albert,Prince Albert,covN2,mixed,4.37,3.125,47
2021-06-29,Prince Albert,Prince Albert,covN2,mixed,16.47,7.57333333333333,47
2021-07-04,Prince Albert,Prince Albert,covN2,mixed,5.57,8.80333333333333,47
2021-07-07,Prince Albert,Prince Albert,covN2,mixed,3.63,4.6,47
2021-07-12,Prince Albert,Prince Albert,covN2,mixed,1.12,2.375,47
2021-07-14,Prince Albert,Prince Albert,covN2,mixed,1.13,1.125,47
2021-07-19,Prince Albert,Prince Albert,covN2,mixed,0,0.565,47
2021-07-21,Prince Albert,Prince Albert,covN2,mixed,4.99,2.495,47
2021-07-26,Prince Albert,Prince Albert,covN2,mixed,23.75,14.37,47
2021-07-28,Prince Albert,Prince Albert,covN2,mixed,6.2,14.975,47
2021-08-02,Prince Albert,Prince Albert,covN2,mixed,28.99,17.595,47
2021-08-04,Prince Albert,Prince Albert,covN2,mixed,24.15,26.57,47
2021-08-09,Prince Albert,Prince Albert,covN2,mixed,21.32,22.735,47
2021-08-11,Prince Albert,Prince Albert,covN2,mixed,56.94,39.13,47
2021-08-23,Prince Albert,Prince Albert,covN2,mixed,61.38,61.38,47
2021-08-30,Prince Albert,Prince Albert,covN2,mixed,58.6,58.6,47
2021-09-03,Prince Albert,Prince Albert,covN2,mixed,16.35,37.475,47
2021-09-06,Prince Albert,Prince Albert,covN2,mixed,27.71,22.03,47
2021-09-10,Prince Albert,Prince Albert,covN2,mixed,46.87,37.29,47
2021-09-13,Prince Albert,Prince Albert,covN2,mixed,19.35,33.11,47
2021-09-22,Prince Albert,Prince Albert,covN2,mixed,51.28,51.28,47
2021-09-24,Prince Albert,Prince Albert,covN2,mixed,55.69,53.485,47
2021-09-26,Prince Albert,Prince Albert,covN2,mixed,33.65,46.8733333333333,47
2021-09-29,Prince Albert,Prince Albert,covN2,mixed,19.3,36.2133333333333,47
2021-10-01,Prince Albert,Prince Albert,covN2,mixed,13.91,22.2866666666667,47
2021-10-04,Prince Albert,Prince Albert,covN2,mixed,11.64,14.95,47
2021-10-06,Prince Albert,Prince Albert,covN2,mixed,3.43,9.66,47
2021-10-08,Prince Albert,Prince Albert,covN2,mixed,2.62,5.89666666666667,47
2021-10-11,Prince Albert,Prince Albert,covN2,mixed,3.14,3.06333333333333,47
2021-10-13,Prince Albert,Prince Albert,covN2,mixed,8.54,4.76666666666667,47
2021-10-15,Prince Albert,Prince Albert,covN2,mixed,16.93,9.53666666666667,47
2021-10-18,Prince Albert,Prince Albert,covN2,mixed,14.48,13.3166666666667,47
2021-10-20,Prince Albert,Prince Albert,covN2,mixed,6.96,12.79,47
2021-10-22,Prince Albert,Prince Albert,covN2,mixed,3.63,8.35666666666667,47
2021-10-29,Prince Albert,Prince Albert,covN2,mixed,5.55,5.55,47
2021-10-31,Prince Albert,Prince Albert,covN2,mixed,9.66,7.605,47
2021-11-01,Prince Albert,Prince Albert,covN2,mixed,5.5,6.90333333333333,47
2021-11-03,Prince Albert,Prince Albert,covN2,mixed,1,5.4275,47
2021-11-05,Prince Albert,Prince Albert,covN2,mixed,0.23,4.0975,47
2021-11-08,Prince Albert,Prince Albert,covN2,mixed,0.57,0.6,47
2021-11-12,Prince Albert,Prince Albert,covN2,mixed,5.58,3.075,47
2021-11-15,Prince Albert,Prince Albert,covN2,mixed,3.32,4.45,47
2021-11-17,Prince Albert,Prince Albert,covN2,mixed,1.48,3.46,47
2021-11-19,Prince Albert,Prince Albert,covN2,mixed,3.22,2.67333333333333,47
2021-11-22,Prince Albert,Prince Albert,covN2,mixed,5.08,3.26,47
2021-11-24,Prince Albert,Prince Albert,covN2,mixed,0,2.76666666666667,47
2021-11-26,Prince Albert,Prince Albert,covN2,mixed,0,1.69333333333333,47
2021-11-28,Prince Albert,Prince Albert,covN2,mixed,1.62,1.675,47
2021-12-01,Prince Albert,Prince Albert,covN2,mixed,2.2,1.27333333333333,47
2021-12-03,Prince Albert,Prince Albert,covN2,mixed,4.43,2.75,47
2021-12-06,Prince Albert,Prince Albert,covN2,mixed,6.78,4.47,47
2021-12-08,Prince Albert,Prince Albert,covN2,mixed,1.67,4.29333333333333,47
2021-12-10,Prince Albert,Prince Albert,covN2,mixed,2.7,3.71666666666667,47
2021-12-13,Prince Albert,Prince Albert,covN2,mixed,0.92,1.76333333333333,47
2021-12-15,Prince Albert,Prince Albert,covN2,mixed,0.3,1.30666666666667,47
2021-12-17,Prince Albert,Prince Albert,covN2,mixed,0.45,0.556666666666667,47
2021-12-21,Prince Albert,Prince Albert,covN2,mixed,2.07,0.94,47
2021-12-31,Prince Albert,Prince Albert,covN2,mixed,6.1,6.1,47
2022-01-02,Prince Albert,Prince Albert,covN2,mixed,9.2,7.65,47
2022-01-04,Prince Albert,Prince Albert,covN2,mixed,33.82,16.3733333333333,47
2022-01-07,Prince Albert,Prince Albert,covN2,mixed,29.86,24.2933333333333,47
2022-01-10,Prince Albert,Prince Albert,covN2,mixed,236.56,100.08,47
2022-01-14,Prince Albert,Prince Albert,covN2,mixed,103.31,169.935,47
2022-01-17,Prince Albert,Prince Albert,covN2,mixed,318.25,210.78,47
2022-01-19,Prince Albert,Prince Albert,covN2,mixed,263.7,228.42,47
2022-01-24,Prince Albert,Prince Albert,covN2,mixed,245.49,254.595,47
2022-01-26,Prince Albert,Prince Albert,covN2,mixed,109.3,177.395,47
2022-01-28,Prince Albert,Prince Albert,covN2,mixed,367.79,240.86,47
2022-01-31,Prince Albert,Prince Albert,covN2,mixed,373.78,283.623333333333,47
2022-02-02,Prince Albert,Prince Albert,covN2,mixed,202.21,314.593333333333,47
2022-02-04,Prince Albert,Prince Albert,covN2,mixed,163.09,246.36,47
2022-02-07,Prince Albert,Prince Albert,covN2,mixed,153.55,172.95,47
2022-02-09,Prince Albert,Prince Albert,covN2,mixed,8.64,108.426666666667,47
2022-02-11,Prince Albert,Prince Albert,covN2,mixed,220.24,127.476666666667,47
2022-02-14,Prince Albert,Prince Albert,covN2,mixed,140.5,123.126666666667,47
2022-02-16,Prince Albert,Prince Albert,covN2,mixed,66.3,142.346666666667,47
2022-02-18,Prince Albert,Prince Albert,covN2,mixed,83.04,96.6133333333333,47
2022-02-21,Prince Albert,Prince Albert,covN2,mixed,124.29,91.21,47
2022-02-23,Prince Albert,Prince Albert,covN2,mixed,38.67,82,47
2022-02-25,Prince Albert,Prince Albert,covN2,mixed,6.59,56.5166666666667,47
2022-02-28,Prince Albert,Prince Albert,covN2,mixed,41.71,28.99,47
2022-03-02,Prince Albert,Prince Albert,covN2,mixed,47.64,31.98,47
2022-03-04,Prince Albert,Prince Albert,covN2,mixed,119.05,69.4666666666667,47
2022-03-07,Prince Albert,Prince Albert,covN2,mixed,53.59,73.4266666666667,47
2022-03-09,Prince Albert,Prince Albert,covN2,mixed,99.37,90.67,47
2022-03-11,Prince Albert,Prince Albert,covN2,mixed,61.77,71.5766666666667,47
2022-03-14,Prince Albert,Prince Albert,covN2,mixed,70.42,77.1866666666667,47
2022-03-16,Prince Albert,Prince Albert,covN2,mixed,18.35,50.18,47
2022-03-18,Prince Albert,Prince Albert,covN2,mixed,17.53,35.4333333333333,47
2022-03-21,Prince Albert,Prince Albert,covN2,mixed,1.59,12.49,47
2022-03-25,Prince Albert,Prince Albert,covN2,mixed,20.94,11.265,47
2022-03-28,Prince Albert,Prince Albert,covN2,mixed,28.44,24.69,47
2022-03-30,Prince Albert,Prince Albert,covN2,mixed,20.3,23.2266666666667,47
2022-04-01,Prince Albert,Prince Albert,covN2,mixed,15.99,21.5766666666667,47
2022-04-04,Prince Albert,Prince Albert,covN2,mixed,19,18.43,47
2022-04-06,Prince Albert,Prince Albert,covN2,mixed,34,22.9966666666667,47
2022-04-08,Prince Albert,Prince Albert,covN2,mixed,89.38,47.46,47
2022-04-11,Prince Albert,Prince Albert,covN2,mixed,189.3,104.226666666667,47
2022-04-14,Prince Albert,Prince Albert,covN2,mixed,96.93,125.203333333333,47
2022-04-15,Prince Albert,Prince Albert,covN2,mixed,12.66,99.63,47
2022-04-18,Prince Albert,Prince Albert,covN2,mixed,107.06,72.2166666666667,47
2022-04-20,Prince Albert,Prince Albert,covN2,mixed,86.19,75.71,47
2022-04-22,Prince Albert,Prince Albert,covN2,mixed,68.33,87.1933333333333,47
2022-04-25,Prince Albert,Prince Albert,covN2,mixed,126.49,93.67,47
2022-04-27,Prince Albert,Prince Albert,covN2,mixed,5.16,66.66,47
2022-04-29,Prince Albert,Prince Albert,covN2,mixed,34.7,55.45,47
2022-05-02,Prince Albert,Prince Albert,covN2,mixed,34.82,24.8933333333333,47
2022-05-04,Prince Albert,Prince Albert,covN2,mixed,9.24,26.2533333333333,47
2022-05-06,Prince Albert,Prince Albert,covN2,mixed,16.34,20.1333333333333,47
2022-05-09,Prince Albert,Prince Albert,covN2,mixed,5.35,10.31,47
2022-05-11,Prince Albert,Prince Albert,covN2,mixed,5.08,8.92333333333333,47
2022-05-13,Prince Albert,Prince Albert,covN2,mixed,25.85,12.0933333333333,47
2022-05-16,Prince Albert,Prince Albert,covN2,mixed,14.01,14.98,47
2022-05-18,Prince Albert,Prince Albert,covN2,mixed,6.51,15.4566666666667,47
2022-05-20,Prince Albert,Prince Albert,covN2,mixed,11.46,10.66,47
2022-05-23,Prince Albert,Prince Albert,covN2,mixed,16.29,11.42,47
2022-05-25,Prince Albert,Prince Albert,covN2,mixed,7.54,11.7633333333333,47
2022-05-27,Prince Albert,Prince Albert,covN2,mixed,3.86,9.23,47
2022-05-30,Prince Albert,Prince Albert,covN2,mixed,20.57,10.6566666666667,47
2022-06-01,Prince Albert,Prince Albert,covN2,mixed,8.71,11.0466666666667,47
2022-06-03,Prince Albert,Prince Albert,covN2,mixed,3.85,11.0433333333333,47
2022-06-06,Prince Albert,Prince Albert,covN2,mixed,2.1,4.88666666666667,47
2022-06-08,Prince Albert,Prince Albert,covN2,mixed,11.95,5.96666666666667,47
2022-06-10,Prince Albert,Prince Albert,covN2,mixed,8.94,7.66333333333333,47
2022-06-13,Prince Albert,Prince Albert,covN2,mixed,10.7,10.53,47
2022-06-17,Prince Albert,Prince Albert,covN2,mixed,2.13,6.415,47
2022-06-19,Prince Albert,Prince Albert,covN2,mixed,2.82,5.21666666666667,47
2022-06-20,Prince Albert,Prince Albert,covN2,mixed,4.1,3.01666666666667,47
2022-06-22,Prince Albert,Prince Albert,covN2,mixed,5.12,3.5425,47
2022-06-24,Prince Albert,Prince Albert,covN2,mixed,1.75,3.4475,47
2022-06-27,Prince Albert,Prince Albert,covN2,mixed,2.33,3.06666666666667,47
2022-06-29,Prince Albert,Prince Albert,covN2,mixed,5.08,3.05333333333333,47
2022-07-01,Prince Albert,Prince Albert,covN2,mixed,7.66,5.02333333333333,47
2022-07-04,Prince Albert,Prince Albert,covN2,mixed,0.72,4.48666666666667,47
2022-07-06,Prince Albert,Prince Albert,covN2,mixed,8.06,5.48,47
2022-07-08,Prince Albert,Prince Albert,covN2,mixed,3.7,4.16,47
2022-07-11,Prince Albert,Prince Albert,covN2,mixed,4.5,5.42,47
2022-07-20,Prince Albert,Prince Albert,covN2,mixed,16.84,16.84,47
2022-07-25,Prince Albert,Prince Albert,covN2,mixed,4.52,10.68,47
2022-07-27,Prince Albert,Prince Albert,covN2,mixed,28.25,16.385,47
2022-07-29,Prince Albert,Prince Albert,covN2,mixed,12.33,15.0333333333333,47
2022-08-01,Prince Albert,Prince Albert,covN2,mixed,8.17,16.25,47
